item,brand,category
7439,2003,0
7440,448,3
7441,1195,0
7442,175,3
7443,832,3
7444,490,3
7445,2365,1
7446,2374,3
7447,2687,3
7448,2103,1
7449,2085,0
7450,2696,0
7451,1992,3
7452,2103,1
7453,1392,3
7454,1758,13
7455,1913,6
7456,535,8
7457,111,0
7458,2732,0
7459,2103,8
7460,2103,8
7461,381,9
7462,1772,6
7463,1695,7
7464,1695,7
7465,775,0
7466,2003,7
7467,56,3
7468,979,0
7469,1515,3
7470,969,8
7471,2103,0
7472,2103,6
7473,2103,6
7474,2103,6
7475,1867,3
7476,1609,3
7477,2301,11
7478,2181,3
7479,1096,3
7480,677,3
7481,489,1
7482,2432,3
7483,1578,3
7484,1199,8
7485,2606,3
7486,1465,3
7487,1275,2
7488,2274,1
7489,2159,1
7490,2159,1
7491,2021,3
7492,1644,3
7493,812,3
7494,2103,8
7495,1621,1
7496,1392,3
7497,2196,11
7498,922,9
7499,448,3
7500,2006,3
7501,2709,1
7502,2053,1
7503,2103,11
7504,588,3
7505,1067,3
7506,1392,0
7507,1392,0
7508,2474,1
7509,983,3
7510,1237,3
7511,2103,8
7512,588,3
7513,2003,3
7514,1843,7
7515,1843,0
7516,33,3
7517,2447,1
7518,2053,1
7519,2053,1
7520,1853,3
7521,1553,9
7522,1578,3
7523,1578,3
7524,1867,3
7525,573,1
7526,1478,3
7527,1606,3
7528,621,1
7529,693,3
7530,393,0
7531,448,3
7532,2465,3
7533,32,3
7534,489,1
7535,2095,0
7536,396,8
7537,2436,3
7538,126,6
7539,1136,3
7540,489,1
7541,2246,3
7542,2390,0
7543,1122,9
7544,1532,3
7545,1765,3
7546,2283,11
7547,634,1
7548,634,1
7549,1982,3
7550,2227,3
7551,1698,1
7552,2468,1
7553,2269,3
7554,1919,3
7555,2097,7
7556,2465,3
7557,2751,3
7558,489,3
7559,2101,3
7560,726,0
7561,2103,3
7562,480,1
7563,480,1
7564,890,6
7565,2278,3
7566,2540,7
7567,1992,3
7568,302,3
7569,1392,3
7570,566,3
7571,153,3
7572,448,0
7573,448,0
7574,448,0
7575,925,3
7576,665,5
7577,2535,1
7578,1541,0
7579,1936,11
7580,1936,11
7581,1382,3
7582,2675,5
7583,480,1
7584,999,2
7585,2693,14
7586,1472,9
7587,781,3
7588,1496,1
7589,284,8
7590,1216,8
7591,1216,8
7592,603,3
7593,631,0
7594,1858,0
7595,2033,3
7596,2011,3
7597,1515,3
7598,786,3
7599,629,6
7600,271,3
7601,1052,3
7602,1745,6
7603,2326,3
7604,2103,6
7605,1211,6
7606,2593,3
7607,927,1
7608,2103,0
7609,141,3
7610,141,0
7611,141,3
7612,141,3
7613,969,8
7614,969,8
7615,1319,3
7616,2143,3
7617,2072,6
7618,2003,7
7619,108,3
7620,1365,7
7621,664,3
7622,2188,6
7623,1750,6
7624,1135,7
7625,284,8
7626,480,1
7627,1205,6
7628,1319,3
7629,2651,3
7630,2103,3
7631,1330,2
7632,2401,0
7633,631,7
7634,631,7
7635,2227,3
7636,244,0
7637,1553,1
7638,978,3
7639,21,3
7640,21,3
7641,21,3
7642,21,3
7643,21,3
7644,21,3
7645,999,3
7646,2389,0
7647,1282,3
7648,1282,3
7649,1619,0
7650,1472,9
7651,160,3
7652,2747,1
7653,664,3
7654,1559,0
7655,1228,3
7656,1515,3
7657,2003,1
7658,61,6
7659,448,3
7660,284,8
7661,56,3
7662,631,0
7663,2054,8
7664,1666,3
7665,2471,9
7666,2390,0
7667,1755,3
7668,588,3
7669,56,3
7670,1628,3
7671,1628,3
7672,1022,1
7673,560,3
7674,2006,3
7675,2476,3
7676,2476,3
7677,2476,3
7678,2476,3
7679,2429,0
7680,603,3
7681,603,3
7682,143,0
7683,160,3
7684,1567,3
7685,2103,7
7686,2103,7
7687,2376,3
7688,253,3
7689,2003,11
7690,666,7
7691,2709,8
7692,603,1
7693,1087,0
7694,99,3
7695,2037,0
7696,310,3
7697,1462,1
7698,1392,3
7699,2103,1
7700,1583,8
7701,2373,3
7702,1666,3
7703,2117,6
7704,375,1
7705,1666,3
7706,2053,1
7707,1730,3
7708,2003,0
7709,1515,3
7710,317,3
7711,1392,3
7712,603,3
7713,941,11
7714,927,1
7715,927,1
7716,1162,0
7717,359,6
7718,359,3
7719,141,3
7720,141,3
7721,1216,8
7722,2490,8
7723,87,1
7724,2103,1
7725,2390,7
7726,585,3
7727,141,1
7728,830,0
7729,217,0
7730,1338,6
7731,2003,3
7732,2103,3
7733,1666,3
7734,1282,3
7735,448,0
7736,1402,3
7737,832,0
7738,1765,3
7739,677,3
7740,516,1
7741,141,1
7742,448,0
7743,985,5
7744,1745,1
7745,448,3
7746,448,3
7747,448,3
7748,1785,2
7749,357,3
7750,1282,3
7751,631,0
7752,2768,3
7753,2301,3
7754,2054,8
7755,470,1
7756,560,3
7757,2059,3
7758,2316,0
7759,1069,0
7760,53,11
7761,2186,8
7762,470,1
7763,2526,0
7764,1544,3
7765,1799,0
7766,27,8
7767,141,1
7768,2185,3
7769,1915,11
7770,2476,3
7771,2476,3
7772,2476,3
7773,2390,11
7774,566,3
7775,1695,7
7776,2003,11
7777,2011,3
7778,218,0
7779,218,0
7780,302,0
7781,2191,0
7782,448,3
7783,400,3
7784,448,0
7785,448,0
7786,448,3
7787,448,0
7788,2693,3
7789,2011,3
7790,2003,0
7791,864,8
7792,480,1
7793,1532,3
7794,1532,3
7795,2021,3
7796,2696,3
7797,1957,6
7798,2507,6
7799,208,6
7800,603,3
7801,603,1
7802,45,3
7803,489,3
7804,1868,0
7805,56,3
7806,2478,2
7807,2359,8
7808,94,3
7809,94,3
7810,985,5
7811,2190,3
7812,2389,0
7813,1235,3
7814,1307,3
7815,2003,11
7816,134,1
7817,498,1
7818,56,3
7819,2751,3
7820,1124,8
7821,903,3
7822,903,3
7823,2618,11
7824,2053,1
7825,2273,3
7826,571,3
7827,1011,0
7828,585,8
7829,938,1
7830,2390,7
7831,2390,7
7832,271,3
7833,2476,3
7834,2476,3
7835,837,3
7836,837,3
7837,1784,0
7838,1559,0
7839,1185,3
7840,1185,3
7841,1185,3
7842,1185,3
7843,2464,3
7844,302,0
7845,1852,0
7846,2006,3
7847,613,3
7848,1462,1
7849,2135,0
7850,613,3
7851,723,2
7852,2563,0
7853,1351,3
7854,1628,3
7855,2506,8
7856,967,3
7857,1992,3
7858,201,3
7859,45,3
7860,45,3
7861,45,3
7862,849,1
7863,1423,3
7864,287,3
7865,287,3
7866,2358,3
7867,774,3
7868,634,1
7869,1283,3
7870,2390,0
7871,1850,0
7872,634,1
7873,907,1
7874,1543,0
7875,603,1
7876,889,3
7877,2190,3
7878,1143,8
7879,857,3
7880,1371,13
7881,201,3
7882,201,3
7883,1392,3
7884,573,1
7885,508,5
7886,2275,3
7887,94,3
7888,1351,3
7889,1952,3
7890,1491,3
7891,733,8
7892,549,3
7893,1532,3
7894,1532,3
7895,2463,0
7896,1532,3
7897,1532,3
7898,1018,1
7899,849,1
7900,1491,8
7901,849,1
7902,1532,3
7903,1532,3
7904,1532,3
7905,1532,14
7906,2131,3
7907,244,0
7908,1018,1
7909,2442,0
7910,664,3
7911,1491,3
7912,1978,1
7913,508,5
7914,94,3
7915,1002,3
7916,2086,1
7917,834,3
7918,2227,3
7919,757,3
7920,1055,0
7921,605,0
7922,2003,3
7923,2084,4
7924,842,3
7925,613,3
7926,614,0
7927,613,3
7928,1801,3
7929,297,3
7930,903,3
7931,2390,11
7932,2342,1
7933,1020,8
7934,2527,0
7935,201,3
7936,280,3
7937,1324,1
7938,607,8
7939,2741,0
7940,1551,14
7941,2288,2
7942,2138,3
7943,201,3
7944,1955,0
7945,1203,0
7946,769,3
7947,2535,1
7948,2159,1
7949,2693,3
7950,2058,11
7951,516,0
7952,828,2
7953,2693,3
7954,1515,3
7955,1515,3
7956,1515,3
7957,2674,3
7958,1420,6
7959,2705,3
7960,1201,3
7961,99,3
7962,985,5
7963,572,3
7964,334,1
7965,824,8
7966,757,3
7967,2003,3
7968,2003,3
7969,2003,3
7970,2476,3
7971,462,3
7972,1439,3
7973,1439,3
7974,2092,3
7975,2021,3
7976,1599,1
7977,2353,0
7978,877,0
7979,1698,1
7980,825,12
7981,201,3
7982,1319,6
7983,257,1
7984,2676,3
7985,585,3
7986,1055,0
7987,94,3
7988,925,3
7989,636,1
7990,1818,0
7991,359,6
7992,359,8
7993,2011,3
7994,1969,3
7995,2056,3
7996,699,0
7997,1423,3
7998,287,3
7999,287,3
8000,359,8
8001,1042,0
8002,2432,3
8003,2221,3
8004,462,0
8005,1236,0
8006,830,0
8007,1515,3
8008,271,3
8009,2344,3
8010,1062,0
8011,566,3
8012,1672,3
8013,2205,3
8014,1778,8
8015,601,0
8016,830,1
8017,2006,3
8018,2006,3
8019,1462,1
8020,2032,6
8021,160,3
8022,1578,3
8023,2653,3
8024,2143,3
8025,876,0
8026,2358,3
8027,2635,3
8028,554,3
8029,554,3
8030,1392,3
8031,448,0
8032,316,1
8033,2325,3
8034,1997,8
8035,2003,3
8036,393,0
8037,617,0
8038,1809,3
8039,928,1
8040,928,1
8041,2463,0
8042,2163,3
8043,1382,3
8044,692,3
8045,1129,3
8046,2677,3
8047,341,2
8048,2535,1
8049,922,9
8050,1129,3
8051,2741,3
8052,2535,1
8053,1676,3
8054,598,3
8055,1392,3
8056,2053,1
8057,1762,1
8058,201,3
8059,2003,3
8060,730,0
8061,2006,3
8062,1107,0
8063,1730,3
8064,809,0
8065,91,0
8066,938,1
8067,2358,3
8068,2735,3
8069,2535,1
8070,2373,3
8071,965,3
8072,1420,6
8073,2327,0
8074,516,1
8075,567,3
8076,1532,3
8077,1224,1
8078,664,3
8079,201,3
8080,2067,2
8081,2067,2
8082,161,2
8083,1479,6
8084,730,0
8085,2143,3
8086,448,0
8087,2390,7
8088,1097,3
8089,45,3
8090,523,3
8091,213,0
8092,1027,1
8093,350,3
8094,2389,0
8095,1491,3
8096,1491,3
8097,955,1
8098,1265,3
8099,2368,3
8100,2148,0
8101,1442,0
8102,141,1
8103,141,1
8104,757,3
8105,297,3
8106,664,3
8107,664,3
8108,1260,0
8109,1260,0
8110,1260,0
8111,1260,3
8112,1260,0
8113,1260,0
8114,1260,0
8115,1260,0
8116,1260,0
8117,1260,0
8118,1260,0
8119,1260,0
8120,1260,0
8121,1260,0
8122,1841,0
8123,511,0
8124,141,0
8125,2184,3
8126,1543,0
8127,1543,3
8128,1543,0
8129,218,0
8130,830,1
8131,830,1
8132,141,0
8133,1795,0
8134,1795,6
8135,1795,6
8136,2052,6
8137,2529,0
8138,1749,0
8139,1095,3
8140,2079,1
8141,201,3
8142,1543,0
8143,795,7
8144,2750,8
8145,1745,1
8146,1771,0
8147,18,0
8148,1964,3
8149,572,3
8150,560,3
8151,2557,3
8152,2557,3
8153,2059,3
8154,652,0
8155,1688,0
8156,961,3
8157,1382,3
8158,1532,3
8159,1532,3
8160,1532,3
8161,1532,3
8162,2103,13
8163,2301,3
8164,2103,7
8165,664,3
8166,2103,1
8167,1185,3
8168,448,3
8169,1022,1
8170,1214,0
8171,2170,3
8172,480,1
8173,480,1
8174,2003,3
8175,1206,1
8176,1818,3
8177,880,8
8178,951,0
8179,2003,6
8180,730,1
8181,111,6
8182,2246,3
8183,1659,0
8184,1973,6
8185,1420,8
8186,1936,11
8187,2460,0
8188,2202,8
8189,2442,1
8190,566,3
8191,91,3
8192,2133,1
8193,1284,3
8194,722,3
8195,2386,0
8196,1795,6
8197,1113,3
8198,108,3
8199,211,3
8200,143,0
8201,244,0
8202,1466,3
8203,302,3
8204,302,3
8205,302,3
8206,1827,3
8207,1168,3
8208,1466,3
8209,1466,3
8210,1466,3
8211,1168,3
8212,1466,3
8213,1708,3
8214,2061,3
8215,138,3
8216,138,3
8217,138,3
8218,138,3
8219,138,3
8220,393,3
8221,2303,0
8222,2190,3
8223,1392,3
8224,1392,3
8225,253,1
8226,1392,3
8227,2666,3
8228,1440,3
8229,1440,0
8230,1698,1
8231,448,3
8232,448,3
8233,448,3
8234,2732,0
8235,2281,1
8236,2281,1
8237,1946,3
8238,588,3
8239,280,3
8240,924,1
8241,2431,0
8242,1211,6
8243,2476,3
8244,2476,3
8245,2722,3
8246,436,3
8247,436,3
8248,68,0
8249,2450,3
8250,1749,0
8251,1185,3
8252,1274,3
8253,1124,8
8254,160,3
8255,2006,3
8256,2174,8
8257,832,6
8258,2639,3
8259,856,3
8260,141,1
8261,2402,0
8262,138,3
8263,2604,3
8264,938,1
8265,448,0
8266,189,3
8267,1159,1
8268,1212,6
8269,342,0
8270,201,3
8271,201,3
8272,1220,8
8273,1220,8
8274,2494,1
8275,356,0
8276,2042,0
8277,1319,3
8278,2559,0
8279,1102,9
8280,543,1
8281,1360,3
8282,2095,0
8283,1166,3
8284,201,3
8285,2122,3
8286,2441,1
8287,2725,3
8288,1730,3
8289,201,3
8290,201,3
8291,2476,3
8292,2476,3
8293,903,3
8294,1745,1
8295,201,3
8296,2606,3
8297,2471,9
8298,479,3
8299,1716,0
8300,522,0
8301,1282,3
8302,1582,1
8303,2716,3
8304,2716,3
8305,2283,0
8306,1022,1
8307,757,3
8308,1599,1
8309,470,1
8310,470,1
8311,470,1
8312,470,1
8313,715,3
8314,2476,3
8315,1361,3
8316,201,3
8317,1919,3
8318,1263,8
8319,2006,3
8320,257,1
8321,27,6
8322,2246,0
8323,2072,6
8324,70,1
8325,2390,7
8326,1883,3
8327,143,0
8328,2143,3
8329,257,1
8330,316,1
8331,2003,3
8332,2003,3
8333,94,3
8334,1799,3
8335,1992,3
8336,1421,6
8337,1420,6
8338,2003,3
8339,2587,3
8340,275,7
8341,566,3
8342,1262,3
8343,1364,3
8344,1599,1
8345,1419,3
8346,2476,3
8347,566,3
8348,1380,3
8349,2003,3
8350,2003,3
8351,2003,3
8352,2003,3
8353,2750,3
8354,828,2
8355,2750,3
8356,999,3
8357,2605,3
8358,999,11
8359,1380,0
8360,2442,3
8361,2190,3
8362,284,8
8363,1420,3
8364,1532,3
8365,1532,14
8366,1532,3
8367,1978,1
8368,1069,3
8369,40,6
8370,925,0
8371,1377,1
8372,903,3
8373,2409,3
8374,57,0
8375,1205,6
8376,448,3
8377,972,1
8378,1801,3
8379,790,6
8380,1996,3
8381,1105,2
8382,1485,3
8383,712,5
8384,2032,0
8385,823,3
8386,2227,3
8387,2476,3
8388,2476,3
8389,1380,3
8390,1477,3
8391,1209,3
8392,2357,3
8393,1319,3
8394,1801,3
8395,302,3
8396,664,3
8397,504,0
8398,1185,3
8399,2006,3
8400,2479,3
8401,825,12
8402,353,3
8403,631,3
8404,2283,11
8405,573,1
8406,903,3
8407,510,0
8408,1772,7
8409,2589,6
8410,302,0
8411,2227,3
8412,302,3
8413,2064,3
8414,1053,0
8415,141,3
8416,1992,3
8417,1769,3
8418,900,8
8419,282,6
8420,2246,3
8421,2246,3
8422,2359,8
8423,501,1
8424,2410,3
8425,634,1
8426,634,1
8427,2052,6
8428,2143,3
8429,1834,3
8430,2605,3
8431,2468,1
8432,762,0
8433,990,3
8434,938,1
8435,298,6
8436,566,3
8437,730,0
8438,1203,3
8439,741,0
8440,1694,1
8441,1205,6
8442,1799,3
8443,218,0
8444,2006,3
8445,1621,1
8446,370,8
8447,2103,8
8448,34,0
8449,284,8
8450,2588,1
8451,1060,3
8452,33,3
8453,1382,3
8454,448,3
8455,448,3
8456,448,3
8457,1695,7
8458,2441,1
8459,141,3
8460,141,3
8461,948,3
8462,1197,3
8463,929,0
8464,393,3
8465,2283,11
8466,172,3
8467,1992,3
8468,480,1
8469,480,1
8470,480,1
8471,480,1
8472,2103,1
8473,2476,3
8474,1785,7
8475,2368,3
8476,2368,3
8477,2368,3
8478,2368,3
8479,448,3
8480,141,8
8481,160,3
8482,760,9
8483,1992,3
8484,1418,0
8485,2540,8
8486,2021,3
8487,1367,3
8488,917,3
8489,837,3
8490,1695,7
8491,757,3
8492,335,0
8493,1185,3
8494,1162,8
8495,448,0
8496,790,0
8497,160,3
8498,2246,3
8499,1864,6
8500,1858,0
8501,218,0
8502,1998,6
8503,830,3
8504,2441,1
8505,990,3
8506,1578,3
8507,664,3
8508,1274,3
8509,1274,3
8510,44,8
8511,2709,2
8512,2465,3
8513,2465,3
8514,2465,3
8515,2465,3
8516,1946,3
8517,1772,6
8518,1599,1
8519,462,0
8520,302,8
8521,1392,3
8522,2103,1
8523,2103,1
8524,1810,0
8525,2476,3
8526,585,3
8527,530,11
8528,825,12
8529,302,3
8530,302,3
8531,985,1
8532,2143,3
8533,1515,3
8534,1992,3
8535,5,9
8536,201,3
8537,1052,3
8538,1052,3
8539,680,3
8540,1346,0
8541,1307,3
8542,201,3
8543,1685,1
8544,1970,3
8545,1256,3
8546,2389,0
8547,573,1
8548,1047,3
8549,1747,3
8550,1516,8
8551,2465,3
8552,2465,3
8553,839,3
8554,1385,3
8555,575,3
8556,201,3
8557,448,0
8558,1118,8
8559,1052,3
8560,448,0
8561,448,0
8562,448,0
8563,448,3
8564,448,0
8565,448,0
8566,448,0
8567,448,0
8568,448,0
8569,1905,0
8570,2056,3
8571,2254,8
8572,1902,3
8573,2713,9
8574,781,3
8575,781,3
8576,781,3
8577,781,3
8578,1708,3
8579,2420,5
8580,448,3
8581,2750,3
8582,1475,3
8583,1191,1
8584,825,12
8585,825,12
8586,1319,3
8587,94,3
8588,2695,14
8589,1382,3
8590,1760,3
8591,302,3
8592,566,3
8593,2003,11
8594,1887,0
8595,2103,1
8596,2006,3
8597,774,3
8598,2476,3
8599,2585,3
8600,585,8
8601,1643,8
8602,2662,3
8603,2102,8
8604,1541,0
8605,201,3
8606,359,6
8607,2143,3
8608,2052,6
8609,422,0
8610,1801,3
8611,1382,3
8612,1382,3
8613,1392,3
8614,566,3
8615,2557,3
8616,2557,3
8617,1588,0
8618,666,7
8619,1434,3
8620,470,1
8621,1685,1
8622,903,14
8623,2092,3
8624,1491,0
8625,1925,3
8626,1572,3
8627,2764,0
8628,1392,3
8629,1392,3
8630,1392,3
8631,1392,3
8632,1392,3
8633,1392,3
8634,2006,3
8635,2103,7
8636,498,1
8637,114,3
8638,141,3
8639,2432,3
8640,585,3
8641,1678,3
8642,615,0
8643,2432,3
8644,1578,3
8645,1958,7
8646,2693,3
8647,393,3
8648,1845,1
8649,603,9
8650,603,3
8651,1845,9
8652,1578,3
8653,1491,0
8654,197,4
8655,825,12
8656,1018,1
8657,1018,1
8658,1018,1
8659,1018,1
8660,1018,1
8661,1018,1
8662,1018,1
8663,1392,3
8664,2117,3
8665,1360,3
8666,1360,3
8667,2557,3
8668,62,5
8669,1018,1
8670,1018,1
8671,925,3
8672,830,3
8673,63,3
8674,998,3
8675,2003,3
8676,2003,3
8677,2003,3
8678,2003,3
8679,2007,8
8680,2452,1
8681,1360,3
8682,2054,1
8683,811,6
8684,1439,3
8685,1553,8
8686,1192,0
8687,852,1
8688,535,8
8689,1576,3
8690,284,8
8691,2054,9
8692,216,6
8693,388,1
8694,924,1
8695,1398,1
8696,1224,1
8697,927,1
8698,1915,11
8699,1915,11
8700,1138,0
8701,625,0
8702,2162,1
8703,1704,0
8704,1269,1
8705,244,0
8706,1745,11
8707,1466,14
8708,1466,14
8709,1578,3
8710,363,6
8711,566,3
8712,566,3
8713,80,6
8714,1512,2
8715,247,0
8716,1377,1
8717,730,8
8718,32,3
8719,757,3
8720,786,3
8721,2696,3
8722,2003,6
8723,5,0
8724,1319,11
8725,141,3
8726,141,3
8727,141,3
8728,1144,3
8729,1069,3
8730,141,1
8731,1544,0
8732,783,9
8733,201,3
8734,560,3
8735,2146,3
8736,1265,3
8737,925,3
8738,985,5
8739,2465,3
8740,1578,3
8741,1098,1
8742,1708,3
8743,2684,3
8744,2684,3
8745,2684,3
8746,751,9
8747,1392,3
8748,2611,3
8749,2611,0
8750,1730,3
8751,998,1
8752,1360,3
8753,201,3
8754,664,3
8755,2255,3
8756,1855,0
8757,1696,0
8758,837,1
8759,1666,3
8760,203,0
8761,962,3
8762,2667,1
8763,99,3
8764,201,3
8765,1377,1
8766,795,7
8767,762,0
8768,1162,3
8769,903,14
8770,664,3
8771,664,3
8772,664,3
8773,1302,1
8774,1532,3
8775,1387,3
8776,931,1
8777,1515,3
8778,1515,3
8779,1509,1
8780,189,3
8781,189,3
8782,1532,3
8783,1532,3
8784,1069,3
8785,1069,3
8786,2696,0
8787,1749,0
8788,298,6
8789,2720,8
8790,1765,3
8791,1400,3
8792,201,3
8793,596,3
8794,830,8
8795,2103,6
8796,2476,3
8797,2476,3
8798,1069,3
8799,298,6
8800,343,0
8801,99,3
8802,621,1
8803,617,0
8804,617,0
8805,2103,11
8806,2679,8
8807,2010,3
8808,1801,3
8809,598,0
8810,1274,3
8811,546,0
8812,2006,3
8813,2339,3
8814,2006,3
8815,1559,0
8816,284,8
8817,566,3
8818,573,1
8819,1178,3
8820,94,3
8821,94,3
8822,1801,3
8823,1801,3
8824,1319,6
8825,2173,3
8826,1915,11
8827,1534,3
8828,323,2
8829,1387,3
8830,1621,3
8831,927,1
8832,160,3
8833,123,8
8834,1166,3
8835,938,1
8836,2006,3
8837,2365,8
8838,2530,6
8839,2278,3
8840,2021,4
8841,1615,3
8842,730,0
8843,1393,3
8844,2696,3
8845,2006,3
8846,2006,3
8847,2006,3
8848,2065,0
8849,284,8
8850,542,3
8851,1439,3
8852,1113,3
8853,2103,1
8854,1439,3
8855,2021,3
8856,2006,3
8857,1292,8
8858,2227,3
8859,454,0
8860,2126,3
8861,266,6
8862,2103,1
8863,2103,1
8864,2103,1
8865,2103,1
8866,2510,3
8867,570,0
8868,986,1
8869,2696,0
8870,1080,9
8871,2727,1
8872,1360,3
8873,1532,3
8874,585,6
8875,1113,3
8876,2006,3
8877,621,0
8878,1396,3
8879,1244,8
8880,1354,3
8881,2327,0
8882,2099,0
8883,480,1
8884,1621,1
8885,1621,1
8886,2190,3
8887,1737,3
8888,1002,3
8889,837,3
8890,1338,2
8891,208,6
8892,1558,0
8893,1558,0
8894,1422,0
8895,1190,1
8896,879,0
8897,1551,3
8898,566,3
8899,2006,3
8900,715,3
8901,2605,3
8902,2440,0
8903,29,3
8904,29,3
8905,2678,3
8906,664,3
8907,477,3
8908,587,3
8909,2086,1
8910,302,3
8911,175,3
8912,1599,1
8913,195,3
8914,189,3
8915,1225,14
8916,2283,0
8917,2283,0
8918,999,1
8919,903,3
8920,903,3
8921,903,3
8922,2476,3
8923,2678,3
8924,266,6
8925,1992,3
8926,1992,3
8927,94,3
8928,661,7
8929,2605,3
8930,1799,3
8931,2120,1
8932,1195,0
8933,1493,11
8934,2624,3
8935,1940,3
8936,220,6
8937,2146,3
8938,2670,1
8939,605,0
8940,2442,1
8941,999,3
8942,1708,3
8943,2244,8
8944,535,2
8945,1856,0
8946,2342,1
8947,134,1
8948,1737,3
8949,1090,1
8950,175,3
8951,175,3
8952,2422,3
8953,2426,3
8954,1282,3
8955,2667,0
8956,1708,3
8957,1168,14
8958,208,7
8959,1199,8
8960,1992,3
8961,171,3
8962,1666,3
8963,310,3
8964,310,3
8965,2679,3
8966,2243,6
8967,2360,0
8968,2360,0
8969,2360,0
8970,2360,3
8971,2360,0
8972,2360,3
8973,2360,3
8974,2360,0
8975,2360,0
8976,110,3
8977,740,8
8978,2696,3
8979,1022,1
8980,2667,0
8981,753,3
8982,2119,8
8983,1986,3
8984,1599,1
8985,271,3
8986,2301,3
8987,664,3
8988,477,3
8989,477,3
8990,1990,0
8991,2667,0
8992,600,3
8993,480,1
8994,339,0
8995,1282,3
8996,2145,1
8997,2433,11
8998,2055,3
8999,1810,0
9000,2006,3
9001,1915,11
9002,559,2
9003,2143,0
9004,141,3
9005,1562,1
9006,1071,3
9007,2115,8
9008,2507,3
9009,956,3
9010,138,14
9011,2254,8
9012,1950,1
9013,2051,3
9014,2679,2
9015,2643,6
9016,1194,6
9017,1599,1
9018,1051,3
9019,298,8
9020,1230,7
9021,1737,3
9022,1737,3
9023,2241,7
9024,1599,1
9025,2390,11
9026,2390,11
9027,2390,11
9028,1538,3
9029,2464,12
9030,1954,1
9031,2716,3
9032,1052,3
9033,1052,3
9034,448,3
9035,2004,0
9036,566,3
9037,829,2
9038,2086,1
9039,1244,8
9040,825,12
9041,2732,0
9042,757,3
9043,579,8
9044,1132,1
9045,1260,0
9046,849,1
9047,1853,0
9048,1201,3
9049,1022,1
9050,175,3
9051,244,0
9052,1599,1
9053,2054,9
9054,1516,8
9055,1018,1
9056,2374,6
9057,94,3
9058,787,0
9059,2338,8
9060,1745,1
9061,1425,5
9062,1562,1
9063,1610,3
9064,865,1
9065,2246,3
9066,1662,11
9067,175,3
9068,175,3
9069,1575,0
9070,2459,3
9071,1163,1
9072,1940,3
9073,134,1
9074,1543,3
9075,175,3
9076,603,1
9077,2309,2
9078,1785,2
9079,927,1
9080,1562,1
9081,94,3
9082,829,2
9083,2476,3
9084,2390,7
9085,160,3
9086,1288,3
9087,1069,3
9088,2133,1
9089,363,6
9090,1599,1
9091,664,3
9092,2646,0
9093,2646,0
9094,1992,3
9095,566,3
9096,1462,1
9097,2696,0
9098,1218,3
9099,851,1
9100,141,8
9101,141,8
9102,815,1
9103,474,8
9104,1634,1
9105,1725,0
9106,2086,1
9107,305,3
9108,1515,3
9109,1814,0
9110,160,6
9111,2038,11
9112,1578,3
9113,1249,3
9114,1018,1
9115,1184,9
9116,1907,3
9117,2696,0
9118,954,6
9119,2103,11
9120,419,0
9121,2057,11
9122,924,1
9123,1193,8
9124,1962,6
9125,247,1
9126,247,1
9127,504,0
9128,94,3
9129,1213,3
9130,2205,3
9131,160,6
9132,1260,0
9133,1260,0
9134,1260,0
9135,210,0
9136,2585,8
9137,1656,3
9138,2103,6
9139,1532,3
9140,1532,3
9141,341,6
9142,1015,1
9143,1799,3
9144,2320,3
9145,1785,3
9146,1785,3
9147,1218,6
9148,757,3
9149,2724,7
9150,2289,7
9151,2464,3
9152,1610,3
9153,924,1
9154,1377,1
9155,112,9
9156,83,8
9157,2059,0
9158,1799,3
9159,263,2
9160,1432,8
9161,2021,3
9162,2701,0
9163,233,0
9164,1019,1
9165,669,1
9166,1491,0
9167,2056,3
9168,2056,3
9169,2056,3
9170,1532,3
9171,45,3
9172,134,1
9173,142,8
9174,1907,3
9175,670,3
9176,774,3
9177,1696,0
9178,1515,3
9179,160,3
9180,30,3
9181,1599,1
9182,1808,3
9183,1912,1
9184,403,0
9185,1212,6
9186,160,3
9187,708,3
9188,2691,7
9189,1986,3
9190,2003,6
9191,1992,3
9192,1578,3
9193,2283,0
9194,2006,8
9195,78,8
9196,1033,1
9197,2729,3
9198,2192,1
9199,985,5
9200,985,5
9201,985,5
9202,1952,3
9203,2350,1
9204,1360,3
9205,1002,3
9206,302,0
9207,985,2
9208,119,0
9209,2693,3
9210,160,3
9211,2021,3
9212,445,3
9213,1685,8
9214,1685,8
9215,1685,8
9216,1491,0
9217,448,0
9218,1040,9
9219,2764,3
9220,938,1
9221,603,3
9222,782,9
9223,2157,3
9224,1059,3
9225,1060,3
9226,2248,3
9227,1578,3
9228,601,0
9229,2679,8
9230,568,3
9231,2168,3
9232,2319,3
9233,365,3
9234,2079,1
9235,2010,3
9236,2010,3
9237,1772,8
9238,924,1
9239,134,1
9240,480,1
9241,938,1
9242,1929,3
9243,1992,3
9244,2336,3
9245,480,1
9246,480,1
9247,480,1
9248,1111,3
9249,902,1
9250,1576,0
9251,817,3
9252,1489,1
9253,2519,1
9254,2541,0
9255,2541,0
9256,1560,5
9257,323,2
9258,1913,6
9259,142,8
9260,470,1
9261,925,0
9262,2541,0
9263,448,3
9264,448,3
9265,448,3
9266,2103,1
9267,2103,1
9268,2103,1
9269,2103,1
9270,2464,2
9271,2163,3
9272,1772,8
9273,1778,8
9274,201,3
9275,931,1
