movie,genres,director,stars
5870,10,2400,2525
5871,18,2294,2526
5872,6,2401,2527
5873,18,1177,2245
5874,0,1060,866
5875,0,2093,2528
5876,4,2173,1925
5877,4,2402,2529
5878,1,2361,853
5879,10,554,665
5880,4,225,41
5881,6,2403,2530
5882,4,2404,2531
5883,4,1018,2532
5884,10,2405,2533
5885,7,2406,2129
5886,4,1895,1344
5887,4,2105,600
5888,1,358,293
5889,6,2407,43
5890,4,1225,368
5891,7,977,2020
5892,5,2408,1935
5893,0,1755,2534
5894,6,2409,2535
5895,4,951,1135
5896,4,834,2536
5897,5,2410,2537
5898,14,2411,163
5899,4,2412,2538
5900,0,116,2094
5901,4,179,389
5902,10,1888,1912
5903,7,41,2118
5904,7,1360,2539
5905,1,1217,225
5906,0,445,2540
5907,4,1552,1044
5908,6,2413,2541
5909,4,2414,1102
5910,0,1469,8
5911,0,2415,2542
5912,4,468,428
5913,0,1150,96
5914,4,1659,2543
5915,4,2416,1443
5916,4,2417,2544
5917,4,2418,1230
5918,7,139,1885
5919,0,289,380
5920,0,91,2545
5921,4,2419,2120
5922,6,1178,2546
5923,4,1256,2547
5924,0,2157,2548
5925,1,560,2549
5926,2,2420,2550
5927,4,1741,443
5928,4,2421,2551
5929,15,82,2552
5930,7,1688,543
5931,1,2422,400
5932,4,2423,2553
5933,2,2424,416
5934,0,31,730
5935,4,2425,2554
5936,0,2426,1391
5937,7,1841,148
5938,0,1756,1450
5939,4,779,521
5940,7,775,436
5941,0,780,24
5942,7,2427,2555
5943,4,2428,242
5944,4,2429,2556
5945,2,2430,2557
5946,0,1150,96
5947,0,2267,96
5948,4,2105,600
5949,6,1770,2558
5950,0,1278,2559
5951,0,132,2560
5952,4,2431,1723
5953,0,1398,1129
5954,4,2432,1927
5955,7,162,675
5956,0,227,403
5957,8,2433,2109
5958,7,1178,640
5959,7,2434,124
5960,7,2435,201
5961,2,194,80
5962,5,2436,242
5963,7,363,2130
5964,5,189,2561
5965,18,1693,1915
5966,18,962,1453
5967,2,2437,2562
5968,4,1181,1753
5969,0,1502,1942
5970,1,2438,2563
5971,2,2439,409
5972,0,2440,39
5973,0,2118,2564
5974,7,251,2565
5975,7,1723,471
5976,6,2441,2566
5977,0,1653,2567
5978,6,15,1970
5979,1,142,2568
5980,0,2442,298
5981,4,300,244
5982,4,64,2569
5983,5,1704,425
5984,7,16,1016
5985,4,703,2513
5986,7,1914,1129
5987,18,1839,1086
5988,7,2443,225
5989,5,2444,1231
5990,10,891,2570
5991,7,1005,4
5992,7,1637,416
5993,0,9,126
5994,4,799,24
5995,10,2445,2571
5996,4,1249,285
5997,7,2446,1413
5998,4,389,2572
5999,1,1820,2573
6000,7,690,2574
6001,0,1044,1450
6002,0,1145,1016
6003,2,729,2276
6004,5,1959,2091
6005,7,2447,2575
6006,10,2448,2143
6007,7,1530,2576
6008,0,2449,2577
6009,4,1043,1723
6010,7,2450,710
6011,4,2451,2578
6012,5,2452,1377
6013,10,2453,1088
6014,7,2454,2560
6015,0,2455,2579
6016,5,2456,2580
6017,1,1802,2581
6018,1,119,1638
6019,18,484,933
6020,7,154,1182
6021,0,1526,2582
6022,4,2457,2583
6023,6,2458,2584
6024,4,210,1956
6025,4,254,248
6026,4,798,290
6027,18,2459,80
6028,10,1312,2585
6029,7,47,2094
6030,5,2460,2586
6031,1,1490,311
6032,0,204,539
6033,7,1835,2301
6034,4,1497,2112
6035,5,2236,2139
6036,7,2089,835
6037,4,1959,2587
6038,4,1205,9
6039,6,2329,2588
6040,4,1815,1665
6041,1,2461,2589
6042,1,2462,251
6043,0,358,1506
6044,4,2463,741
6045,1,2464,2590
6046,4,10,702
6047,1,1439,4
6048,4,991,18
6049,4,1255,1817
6050,1,162,1045
6051,4,81,718
6052,7,2465,2591
6053,10,1194,2592
6054,18,1002,1436
6055,2,2466,2593
6056,8,1412,2594
6057,0,2364,835
6058,6,2467,2595
6059,5,2284,2412
6060,1,2468,1817
6061,0,2469,2596
6062,10,1960,2597
6063,4,2470,2598
6064,0,173,2599
6065,18,2471,2540
6066,4,161,2288
6067,2,2472,2139
6068,0,1966,2006
6069,4,710,324
6070,2,803,2600
6071,1,861,5
6072,0,1150,96
6073,1,1820,2601
6074,7,1958,2602
6075,18,2473,2603
6076,18,163,13
6077,0,2474,1413
6078,4,591,1766
6079,18,566,342
6080,7,1887,2599
6081,4,330,368
6082,4,979,16
6083,7,2475,25
6084,10,1270,2604
6085,4,2476,1313
6086,6,1694,750
6087,4,2477,1391
6088,1,1654,4
6089,2,2478,2049
6090,0,37,6
6091,10,749,2605
6092,7,2479,2038
6093,5,1471,145
6094,4,2480,547
6095,1,131,1942
6096,4,2481,2606
6097,0,2037,1942
6098,0,1819,1208
6099,4,299,853
6100,10,2482,2607
6101,0,22,31
6102,4,1322,425
6103,2,2278,2608
6104,2,2483,2290
6105,7,1131,1436
6106,0,2484,246
6107,4,2485,1905
6108,4,2486,703
6109,18,640,1532
6110,5,130,127
6111,5,2487,2609
6112,4,2488,2610
6113,4,1065,2087
6114,4,2489,2087
6115,4,2489,2087
6116,5,1530,2611
6117,10,2400,2612
6118,4,1007,226
6119,6,2490,2613
6120,7,2491,2614
6121,0,2229,2340
6122,7,2492,126
6123,6,2493,2615
6124,7,2063,2616
6125,5,1120,1665
6126,4,403,1413
6127,7,2494,301
6128,7,2495,2617
6129,8,2496,2618
6130,7,122,215
6131,0,2497,1835
6132,10,2498,2619
6133,4,2499,2620
6134,6,2500,2621
6135,4,2501,2542
6136,4,92,1053
6137,2,2502,2452
6138,4,2503,2622
6139,4,495,702
6140,4,2485,2607
6141,7,2504,1045
6142,7,2505,2067
6143,5,742,685
6144,6,2506,2623
6145,4,897,1378
6146,7,2507,2624
6147,4,250,347
6148,0,1939,10
6149,2,2508,1354
6150,10,1639,777
6151,4,1102,115
6152,4,2509,1966
6153,0,2314,2445
6154,0,2510,293
6155,1,20,1
6156,0,1774,2625
6157,4,2511,2626
6158,7,1425,314
6159,7,2512,954
6160,2,2513,31
6161,4,133,2627
6162,0,240,55
6163,12,121,0
6164,0,763,235
6165,4,1385,702
6166,7,23,2127
6167,2,0,1135
6168,18,486,2628
6169,4,39,259
6170,4,2514,1005
6171,0,1622,2397
6172,4,2145,1636
6173,7,2515,132
6174,4,810,91
6175,4,228,2139
6176,0,799,80
6177,4,1775,1885
6178,4,149,162
6179,7,818,1986
6180,4,213,285
6181,18,1303,787
6182,6,2516,576
6183,6,1301,2629
6184,4,109,2200
6185,4,894,2630
6186,18,2517,2631
6187,18,2518,2632
6188,0,960,1065
6189,0,1887,2633
6190,2,1104,772
6191,6,2519,2634
6192,5,498,289
6193,0,46,2635
6194,6,2520,2636
6195,7,184,359
6196,4,2521,142
6197,4,2522,2551
6198,7,645,2637
6199,7,1474,182
6200,4,2523,2638
6201,6,2524,2639
6202,7,1705,2640
6203,4,488,2641
6204,4,308,56
6205,2,2525,2642
6206,0,422,403
6207,4,47,2094
6208,4,2172,2049
6209,1,1654,103
6210,7,13,24
6211,4,1637,2049
6212,0,5,1436
6213,18,1743,112
6214,4,412,2643
6215,2,1636,1986
6216,0,2526,1450
6217,7,1969,1048
6218,0,2527,1450
6219,5,1624,1
6220,5,2528,2644
6221,0,7,226
6222,2,2529,2645
6223,7,2530,1739
6224,7,2531,2646
6225,7,31,77
6226,4,1892,964
6227,4,166,1925
6228,4,2532,2647
6229,0,2234,1806
6230,5,583,2648
6231,7,2533,954
6232,18,81,652
6233,4,1659,1688
6234,18,2534,380
6235,5,2535,2649
6236,20,2536,2650
6237,4,241,2651
6238,4,2537,1220
6239,4,2538,2125
6240,4,2539,2652
6241,10,757,24
6242,7,219,1956
6243,4,2453,2653
6244,18,2540,1218
6245,0,14,2654
6246,4,1055,2276
6247,7,2541,2655
6248,1,706,88
6249,6,2467,2656
6250,7,2120,2657
6251,4,963,951
6252,7,847,2148
6253,4,2542,2658
6254,4,1694,1825
6255,5,331,1665
6256,10,1854,2659
6257,18,473,1728
6258,7,644,2660
6259,6,2543,2661
6260,0,97,2662
6261,0,939,2599
6262,6,1794,1817
6263,7,383,704
6264,4,2544,452
6265,4,1931,2416
6266,7,762,2663
6267,0,103,153
6268,2,294,1451
6269,4,1320,389
6270,5,15,114
6271,10,1847,991
6272,4,2545,2664
6273,4,2546,763
6274,4,187,1
6275,0,2547,2665
6276,18,507,2666
6277,18,488,314
6278,18,2548,2667
6279,0,2549,2668
6280,4,1613,1050
6281,6,2550,2669
6282,18,1423,2475
6283,6,2551,1140
6284,4,1557,2670
6285,1,218,145
6286,7,1060,866
6287,0,93,911
6288,5,2552,2671
6289,10,2445,2672
6290,18,283,2673
6291,5,2553,2674
6292,2,2554,2148
6293,5,1096,2675
6294,1,1797,226
6295,1,176,2676
6296,4,77,320
6297,6,2236,2677
6298,4,722,2678
6299,6,2004,2679
6300,7,122,760
6301,0,9,2452
6302,2,407,242
6303,4,2555,2680
6304,0,132,127
6305,18,944,13
6306,4,129,43
6307,4,896,1050
6308,0,2556,866
6309,4,179,558
6310,20,2557,2681
6311,1,2458,1636
6312,7,2060,1943
6313,1,220,114
6314,1,1739,2682
6315,0,2558,2683
6316,0,998,22
6317,18,1769,41
6318,7,551,2684
6319,4,2559,2685
6320,7,2187,539
6321,7,1420,425
6322,7,328,730
6323,7,421,2686
6324,18,968,1161
6325,7,726,2687
6326,4,223,2688
6327,5,1629,957
6328,0,2107,1212
6329,0,29,581
6330,7,275,710
6331,0,93,1388
6332,10,1875,422
6333,7,2560,2689
6334,18,32,1002
6335,4,2561,2690
6336,4,27,468
6337,4,1845,2691
6338,4,1845,2691
6339,0,2562,2692
6340,18,759,2135
6341,5,2563,276
6342,7,1870,2548
6343,7,2564,2582
6344,4,2565,2693
6345,0,2566,2694
6346,6,232,1217
6347,4,2567,2695
6348,6,2568,2696
6349,4,2569,2147
6350,0,1831,2022
6351,7,2570,2697
6352,1,2571,2698
6353,10,1994,163
6354,4,318,1108
6355,1,2040,2699
6356,4,1007,82
6357,4,690,2700
6358,6,2572,2701
6359,2,1119,2702
6360,4,2573,219
6361,1,1109,389
6362,4,2172,2049
6363,4,2185,2703
6364,2,2574,2704
6365,5,2575,990
6366,0,938,24
6367,18,1997,421
6368,7,2576,2705
6369,4,1830,115
6370,5,124,18
6371,4,2577,2706
6372,7,2410,26
6373,7,2578,2707
6374,18,453,2708
6375,0,2193,2286
6376,7,1911,657
6377,18,2579,535
6378,0,238,24
6379,18,232,2534
6380,4,440,810
6381,5,43,1016
6382,5,2157,2709
6383,0,2580,2710
6384,20,2581,2711
6385,0,1690,226
6386,0,2073,1454
6387,10,2582,2712
6388,4,2583,2475
6389,7,2146,2713
6390,4,2584,1657
6391,0,2340,2425
6392,18,2509,2139
6393,7,242,2698
6394,4,1883,1483
6395,7,2585,57
6396,10,2202,2714
6397,7,1643,91
6398,7,2586,2537
6399,0,808,380
6400,10,2587,2715
6401,2,2588,235
6402,7,160,2716
6403,5,2589,1835
6404,4,2590,2049
6405,4,1225,61
6406,0,62,225
6407,10,325,1161
6408,2,2591,2717
6409,6,2592,2718
6410,0,2593,2719
6411,14,261,1956
6412,4,162,354
6413,2,2121,634
6414,5,1704,1915
6415,2,2594,2720
6416,18,2302,2721
6417,5,433,13
6418,10,2352,2006
6419,4,2595,1983
6420,4,2596,728
6421,5,2207,2722
6422,4,2597,1916
6423,0,248,949
6424,7,300,1506
6425,1,2598,2723
6426,6,232,1217
6427,6,2599,2724
6428,0,2600,818
6429,4,2601,2276
6430,2,1134,2725
6431,0,2349,2482
6432,5,1959,2726
6433,7,2602,1685
6434,4,2421,2727
6435,4,1439,84
6436,0,1826,2728
6437,0,824,96
6438,6,2603,2729
6439,2,2604,328
6440,7,2605,2730
6441,0,799,80
6442,7,110,321
6443,5,1962,153
6444,0,692,2731
6445,0,2606,2731
6446,0,120,142
6447,4,2284,2732
6448,0,2607,1418
6449,4,2608,2733
6450,0,275,710
6451,10,2609,2734
6452,4,2610,2735
6453,10,1960,2736
6454,5,41,2737
6455,4,2611,172
6456,0,1981,2738
6457,2,2612,1915
6458,0,1755,2534
6459,4,395,2610
6460,4,2613,2739
6461,0,244,225
6462,0,1178,866
6463,4,822,721
6464,4,1099,2740
6465,4,389,2741
6466,6,128,766
6467,18,591,1531
6468,8,2452,248
6469,4,53,2458
6470,0,1966,31
6471,4,78,1676
6472,4,281,2551
6473,0,116,1915
6474,0,2614,1638
6475,4,92,91
6476,7,2615,1041
6477,7,1696,458
6478,6,2616,2742
6479,7,1226,2120
6480,4,2617,2743
6481,1,2320,2744
6482,2,2618,2745
6483,5,2619,853
6484,4,693,2746
6485,4,2620,2747
6486,0,1774,730
6487,6,2621,2748
6488,5,2622,2749
6489,4,728,2750
6490,4,2623,2751
6491,0,763,96
6492,0,2624,1176
6493,4,2577,2752
6494,4,2561,1905
6495,0,992,669
6496,4,1899,2753
6497,4,2625,1130
6498,14,1766,41
6499,4,1945,2094
6500,10,1888,2754
6501,0,2202,12
6502,4,2626,2755
6503,6,2627,2756
6504,0,1772,2260
6505,4,2628,2757
6506,4,2555,2758
6507,7,2629,1723
6508,0,62,1015
6509,0,484,320
6510,0,2087,1377
6511,4,1561,937
6512,18,1811,286
6513,7,2454,2560
6514,1,2630,2759
6515,7,2631,2760
6516,7,2632,2761
6517,6,2633,1819
6518,0,210,201
6519,5,2389,251
6520,7,2634,1638
6521,4,2635,2762
6522,1,1205,354
6523,0,363,539
6524,6,2636,2763
6525,2,2637,2764
6526,4,342,1985
6527,7,589,2708
6528,20,2608,2733
6529,0,385,1208
6530,4,2638,389
6531,4,2639,2765
6532,1,70,2135
6533,4,2485,1728
6534,7,16,1481
6535,1,2181,2766
6536,4,490,103
6537,4,1989,2551
6538,1,89,1135
6539,5,1122,933
6540,18,970,957
6541,5,2640,710
6542,5,85,865
6543,4,2638,1739
6544,0,2507,1665
6545,5,2641,43
6546,4,1825,2767
6547,4,657,2768
6548,18,1480,182
6549,5,2642,837
6550,2,2643,2769
6551,18,2644,2770
6552,4,2645,2771
6553,10,1662,28
6554,4,2646,2772
6555,7,2274,2773
6556,10,2445,2672
6557,6,2647,2774
6558,6,2648,2775
6559,0,1986,2776
6560,4,2649,10
6561,18,77,127
6562,2,2650,1799
6563,5,640,1453
6564,18,513,2777
6565,5,2075,251
6566,4,1694,1636
6567,4,1357,2778
6568,7,647,574
6569,7,2651,2779
6570,7,559,2780
6571,5,245,293
6572,2,288,1231
6573,4,1608,1728
6574,6,2652,2781
6575,14,2653,322
6576,4,2228,2782
6577,10,260,1098
6578,2,198,2783
6579,0,2654,1417
6580,5,2655,1634
6581,1,1457,41
6582,0,2348,112
6583,2,1104,1780
6584,2,2656,2784
6585,4,64,41
6586,18,158,866
6587,4,925,124
6588,10,2657,2785
6589,7,2658,2786
6590,4,2486,2787
6591,6,2659,2788
6592,7,105,2789
6593,6,2660,2790
6594,4,10,70
6595,7,1637,2791
6596,10,2661,2792
6597,4,2662,2793
6598,7,194,80
6599,0,277,24
6600,7,788,271
6601,18,114,0
6602,0,2663,2794
6603,4,822,2795
6604,7,85,2796
6605,4,2664,2797
6606,4,2665,1371
6607,1,1227,642
6608,0,771,1215
6609,4,968,1161
6610,4,2528,2798
6611,5,47,1436
6612,7,2666,2799
6613,4,2667,2800
6614,0,2288,2801
6615,0,1987,1450
6616,0,425,2792
6617,4,2668,1731
6618,0,2669,2802
6619,2,1407,2803
6620,4,2670,61
6621,5,433,1044
6622,0,998,22
6623,4,2571,2804
6624,1,2671,1267
6625,10,2672,2805
6626,0,762,28
6627,4,2673,1436
6628,0,2674,2806
6629,4,2675,2807
6630,0,34,425
6631,0,593,1634
6632,4,2676,1723
6633,5,2677,272
6634,0,2678,290
6635,0,779,2779
6636,7,2679,2808
6637,18,2680,1315
6638,4,2681,2049
6639,4,2682,2286
6640,6,2387,2809
6641,7,2683,2810
6642,1,1043,2811
6643,0,258,2605
6644,5,163,1450
6645,0,1802,2812
6646,2,2684,18
6647,5,1688,539
6648,5,2685,2813
6649,0,2686,2109
6650,6,2687,2814
6651,4,2688,328
6652,8,554,2815
6653,4,2689,26
6654,5,2690,2816
6655,6,2691,2817
6656,2,2692,2818
6657,6,1726,2819
6658,5,1686,2006
6659,7,2693,2820
6660,0,1060,866
6661,0,2427,2821
6662,0,207,1135
6663,7,485,17
6664,5,1523,2822
6665,4,2694,290
6666,0,2695,8
6667,4,1839,710
6668,0,2696,2823
6669,4,1820,2204
6670,7,1164,911
6671,6,15,2824
6672,10,2697,2825
6673,1,2698,201
6674,10,2699,2826
6675,4,2700,2607
6676,0,2701,2827
6677,0,2556,132
6678,7,1984,2828
6679,1,2702,2278
6680,4,2088,2751
6681,0,514,2135
6682,0,1221,96
6683,4,368,2829
6684,6,1931,2830
6685,0,2703,2831
6686,10,2704,2832
6687,0,2381,2833
6688,6,2705,2834
6689,4,2706,64
6690,4,2707,2835
6691,6,2708,2836
6692,10,2709,2837
6693,0,1526,39
6694,4,332,1467
6695,7,821,1966
6696,0,2469,117
6697,1,1382,2838
6698,4,2583,369
6699,4,2710,2690
6700,7,2711,1914
6701,0,1490,2839
6702,7,2712,2840
6703,5,2713,2841
6704,0,358,6
6705,4,2714,2842
6706,4,2715,100
6707,10,2716,2768
6708,6,2717,2843
6709,10,2718,2844
6710,2,2719,1636
6711,7,739,46
6712,4,2720,2845
6713,4,92,91
6714,18,184,2846
6715,0,2721,96
6716,4,2419,1723
6717,7,2074,2847
6718,7,2668,2848
6719,7,818,380
6720,0,1756,954
6721,7,801,2849
6722,2,1912,2850
6723,0,2349,1531
6724,0,992,112
6725,0,273,2551
6726,4,2722,2851
6727,4,25,2852
6728,2,2723,2784
6729,4,45,2853
6730,6,2387,2854
6731,4,2718,2855
6732,7,2297,2856
6733,6,1178,1189
6734,4,2724,2857
6735,2,1857,2858
6736,7,87,2859
6737,4,2725,97
6738,4,2726,2860
6739,0,2456,2861
6740,2,2225,2862
6741,0,2727,272
6742,1,1007,82
6743,0,2728,2863
6744,4,844,2864
6745,5,932,206
6746,0,2729,2865
6747,0,2073,2866
6748,7,2730,2867
6749,4,2731,1956
6750,5,2732,247
6751,4,2172,2049
6752,5,2733,721
6753,6,2734,2868
6754,2,1857,2869
6755,1,235,2870
6756,5,2735,209
6757,7,972,2787
6758,7,2736,2871
6759,18,958,2560
6760,4,2737,2872
6761,0,445,272
6762,10,2093,1692
6763,5,2738,2873
6764,4,47,2874
6765,2,2739,1242
6766,5,684,206
6767,0,1686,2727
6768,0,84,1481
6769,4,2476,1801
6770,0,2740,2875
6771,4,894,2630
6772,0,298,103
6773,2,2741,2876
6774,4,1103,88
6775,0,2742,1098
6776,6,2743,2877
6777,5,2744,2878
6778,4,395,1766
6779,0,40,1450
6780,4,2671,1378
6781,4,773,2879
6782,6,2524,2880
6783,10,2400,1354
6784,0,1820,2881
6785,4,1959,2882
6786,4,2075,182
6787,4,2571,2883
6788,0,86,1532
6789,0,2745,2467
6790,4,2746,2884
6791,0,2369,2885
6792,0,1994,24
6793,7,1358,2521
6794,10,2747,2886
6795,5,113,15
6796,5,757,403
6797,4,519,2887
6798,0,949,2888
6799,0,1428,547
6800,2,2748,2889
6801,0,1704,1915
6802,18,2749,2286
6803,4,1884,2750
6804,7,2222,2890
6805,5,1930,2891
6806,18,2750,2560
6807,8,2751,2892
6808,7,370,2139
6809,0,77,114
6810,1,2525,2893
6811,0,2752,2894
6812,0,1622,380
6813,4,149,2727
6814,18,13,2895
6815,4,2,1885
6816,7,2753,1453
6817,7,1302,2682
6818,4,897,2896
6819,7,2384,2897
6820,6,644,1988
6821,4,404,2898
6822,5,2056,954
6823,18,73,2899
6824,0,2091,2900
6825,1,2455,2156
6826,0,1044,1454
6827,2,2656,2784
6828,2,954,103
6829,7,1841,145
6830,18,93,1531
6831,7,2444,2130
6832,7,261,2901
6833,0,1637,2452
6834,4,1561,937
6835,4,2240,2902
6836,4,2754,8
6837,19,1019,2903
6838,0,1820,2904
6839,7,2755,2905
6840,4,1042,2906
6841,10,2756,2907
6842,4,2757,2908
6843,7,2758,2909
6844,1,798,881
6845,0,2229,2910
6846,7,1689,2911
6847,10,2759,2912
6848,1,592,41
6849,2,2760,84
6850,18,41,704
6851,7,2060,2116
6852,10,2761,2913
6853,0,2762,1450
6854,4,2627,521
6855,7,745,2914
6856,7,2763,1479
6857,2,2764,248
6858,18,2765,2915
6859,0,2436,2831
6860,2,416,328
6861,6,2766,2916
6862,2,479,409
6863,7,2434,132
6864,18,275,673
6865,18,275,2917
6866,7,1697,97
6867,7,93,92
6868,18,121,1991
6869,7,1416,1050
6870,2,2767,2918
6871,7,1743,112
6872,7,847,1361
6873,7,43,182
6874,4,1385,18
6875,7,46,293
6876,2,2466,2919
6877,10,2768,877
6878,7,2769,2920
6879,4,1439,91
6880,4,2770,1860
6881,7,1145,114
6882,20,332,728
6883,20,2771,728
6884,6,2772,2921
6885,4,2773,2610
6886,0,220,2452
6887,6,2691,2922
6888,4,228,1135
6889,2,1189,957
6890,1,851,454
6891,0,2774,2923
6892,2,2775,257
6893,4,1739,1885
6894,0,2776,2924
6895,0,2341,86
6896,10,1430,2925
6897,0,2777,2649
6898,10,2778,2926
6899,1,2175,2927
6900,0,2779,2812
6901,1,139,272
6902,4,2780,1495
6903,4,2781,1495
6904,0,1225,2928
6905,18,769,2929
6906,7,2782,2930
6907,0,2783,990
6908,10,2784,2931
6909,2,396,2682
6910,0,1120,2605
6911,0,1096,1377
6912,4,78,2932
6913,4,55,2933
6914,2,2723,2784
6915,10,2654,2934
6916,6,2785,114
6917,2,2786,403
6918,7,2787,2601
6919,4,2788,578
6920,4,2421,91
6921,4,2789,2935
6922,4,1145,2936
6923,18,2790,2937
6924,10,1988,2938
6925,0,2118,2425
6926,0,1483,4
6927,2,793,2939
6928,4,2791,2940
6929,4,2044,937
6930,0,2792,2941
6931,7,2793,636
6932,4,2640,81
6933,0,285,24
6934,5,2794,2942
6935,4,1703,2783
6936,2,2795,1636
6937,0,2301,1296
6938,2,2796,521
6939,0,1419,1770
6940,0,2797,1230
6941,4,2798,2943
6942,6,2799,2944
6943,4,2800,2727
6944,4,728,2945
6945,4,279,2946
6946,5,2801,2947
6947,4,1197,1427
6948,0,1887,1532
6949,4,2802,2948
6950,4,2001,1453
6951,4,1758,2630
6952,1,244,182
6953,5,1423,320
6954,18,2803,2389
6955,0,2526,1450
6956,7,2804,1860
6957,18,2457,2949
6958,0,2487,2148
6959,1,2805,2950
6960,0,2510,2951
6961,1,2806,1666
6962,0,1788,1805
6963,0,84,1481
6964,6,2807,1553
6965,6,2808,2952
6966,5,2037,6
6967,0,121,0
6968,0,1274,592
6969,4,1427,2543
6970,7,2809,2038
6971,1,2810,2752
6972,0,1420,866
6973,1,1654,103
6974,1,2811,2953
6975,0,2497,725
6976,7,1698,2954
6977,4,2812,2955
6978,18,2454,669
6979,2,2272,2399
6980,10,248,2956
6981,2,1610,612
6982,2,2813,2957
6983,4,2814,2958
6984,5,2244,251
6985,4,1320,2959
6986,0,775,1098
6987,7,690,237
6988,5,2815,1231
6989,4,2816,2960
6990,4,1609,1635
6991,19,1446,1468
6992,4,2817,2961
6993,4,2818,2962
6994,0,129,2049
6995,4,2819,82
6996,0,132,127
6997,7,2820,2963
6998,4,2528,57
6999,4,254,1636
7000,1,1621,1704
7001,2,755,2964
7002,7,164,2728
7003,4,2821,2166
7004,5,468,1593
7005,0,2822,2965
7006,0,116,1915
7007,6,2823,2966
7008,4,47,2120
7009,4,779,425
7010,18,5,866
7011,2,2483,2290
7012,0,497,2967
7013,2,2282,2968
7014,7,759,369
7015,4,432,1630
7016,2,2824,1454
7017,4,2825,1886
7018,4,1931,2416
7019,0,692,2731
7020,0,2614,1638
7021,18,2826,2969
7022,1,2827,2970
7023,1,31,2971
7024,6,2828,2972
7025,4,2829,2652
7026,5,1648,2973
7027,10,2388,2437
7028,4,1523,2798
7029,0,2830,2974
7030,7,480,1208
7031,0,2831,2975
7032,18,225,2783
7033,7,2832,2686
7034,0,2485,1728
7035,4,632,2976
7036,0,292,290
7037,0,14,2665
7038,0,2474,2977
7039,4,2833,585
7040,2,2834,2399
7041,4,2835,359
7042,4,2836,2022
7043,7,2435,1506
7044,7,2837,2602
7045,4,2838,2978
7046,4,154,2741
7047,4,2839,2979
7048,2,2840,2758
7049,1,986,443
7050,7,485,785
7051,0,2157,2980
7052,6,1301,2981
7053,4,299,1726
7054,4,2841,2982
7055,18,16,2983
7056,7,2842,71
7057,10,1888,2754
7058,7,1765,1730
7059,2,2843,242
7060,4,2844,2984
7061,7,1688,2985
7062,2,2845,2986
7063,6,2846,2987
7064,0,2847,290
7065,5,2848,2988
7066,4,2849,416
7067,20,2850,2989
7068,4,1398,2990
7069,18,275,730
7070,4,706,2991
7071,10,422,2992
7072,0,2526,1454
7073,2,2851,1378
7074,4,2576,2993
7075,6,2852,2994
7076,10,1220,2995
7077,7,2284,2425
7078,18,371,2996
7079,0,124,2997
7080,10,2853,2998
7081,4,1299,1
7082,7,1073,2999
7083,6,510,3000
7084,6,2854,3001
7085,4,2075,3002
7086,4,1409,73
7087,0,2855,3003
7088,2,2856,785
7089,2,1888,3004
7090,4,2857,2414
7091,7,2858,2787
7092,4,2859,2887
7093,0,740,31
7094,1,2860,2945
7095,4,2861,2753
7096,7,1642,3005
7097,18,2862,1657
7098,6,2863,2057
7099,4,2864,527
7100,4,2865,3006
7101,1,1188,3007
7102,0,107,8
7103,4,2274,1915
7104,0,61,1454
7105,4,2866,3008
7106,2,2867,244
7107,4,2868,1451
7108,0,2869,3009
7109,1,1677,3010
7110,1,2870,3011
7111,4,2486,710
7112,10,2871,2672
7113,0,2297,3012
7114,0,1102,3013
7115,0,1241,3014
7116,0,2872,700
7117,4,2873,3015
7118,1,2145,3016
7119,2,89,710
7120,2,288,18
7121,0,1842,1215
7122,4,1809,378
7123,2,2874,3017
7124,0,258,248
7125,7,2875,3018
7126,5,1178,24
7127,1,1457,2116
7128,0,2876,8
7129,7,2877,3019
7130,0,2484,3020
7131,0,2878,3021
7132,0,2879,150
7133,2,2880,3022
7134,2,2881,103
7135,0,356,1016
7136,7,2882,3023
7137,18,1687,3024
7138,2,1247,108
7139,4,787,46
7140,4,1690,1
7141,2,2883,1728
7142,6,2884,933
7143,7,2885,1176
7144,7,204,725
7145,18,93,43
7146,2,413,3025
7147,0,2886,1476
7148,4,1830,115
7149,8,2887,3026
7150,0,303,3027
7151,4,896,97
7152,0,1044,39
7153,7,2888,77
7154,2,412,1780
7155,4,2126,3028
7156,4,1334,3029
7157,8,972,3030
7158,4,766,2750
7159,0,2162,158
7160,7,162,354
7161,4,1005,2783
7162,0,38,127
7163,0,2889,2942
7164,5,2408,3031
7165,4,2890,158
7166,4,7,143
7167,0,1508,3032
7168,0,2091,3033
7169,4,2891,3034
7170,4,2892,3035
7171,0,1150,96
7172,0,2267,96
7173,4,1190,3036
7174,0,2695,3037
7175,1,2886,264
7176,0,2893,3038
7177,4,368,3039
7178,2,2894,3040
7179,4,2895,3041
7180,0,2695,700
7181,4,2896,2012
7182,0,2897,3042
7183,4,2898,3043
7184,4,2899,3044
7185,2,1663,3045
7186,4,938,2607
7187,6,2900,3046
7188,8,2453,3047
7189,18,2901,18
7190,18,333,828
7191,4,1325,465
7192,10,2902,3048
7193,4,193,81
7194,7,1,3049
7195,12,15,114
7196,7,2903,2829
7197,5,2889,3050
7198,1,154,3051
7199,0,149,31
7200,7,189,416
7201,2,2904,3052
7202,0,287,96
7203,1,1063,725
7204,4,2905,285
7205,0,2906,2596
7206,6,2907,3053
7207,4,334,3054
7208,10,2370,777
7209,7,162,2644
7210,6,2908,3055
7211,4,1797,1728
7212,4,2909,3056
7213,0,2288,3057
